Epoch,Time (s),Train Loss,Validation Loss,Validation Accuracy,mIoU
54,73.12,0.08236606721113832,0.16769072880046537,0.9734049479166667,0.9458292399554128
55,74.18,0.08132048740039174,0.16899730942466043,0.9730829288983586,0.9451422467511011
56,74.70,0.08023939827124583,0.17090837823020089,0.9730703519570707,0.9450462241418635
57,75.71,0.07989720784828439,0.1661476173786202,0.973385712594697,0.9455866520359962
58,75.78,0.07886727870425884,0.1668705302055436,0.9737199139835858,0.9461261788307236
59,76.14,0.07925680282591858,0.16974344428139504,0.9729426096906566,0.9447447266984336
60,75.58,0.0787568486297428,0.16854095760017934,0.9728370620265151,0.9447246292048032
61,74.64,0.07786430345558616,0.1671306775374846,0.973494170217803,0.946198162829822
62,73.54,0.07780259634276955,0.16672330146486108,0.9733655401672979,0.9457909081942119
63,74.14,0.07690900881236666,0.16707617270224023,0.973567017834596,0.9462212251419965
64,74.13,0.07660512570113001,0.16738399863243103,0.9728908222853535,0.9445890018046897
65,73.70,0.0761397759882365,0.16958511537975735,0.9733518288352273,0.94552285191577
66,74.04,0.07663241839626243,0.16903330069599729,0.9732758246527777,0.9455119199301659
67,73.57,0.07543270500401847,0.1642986772337345,0.9738260535037879,0.9465299042715979
68,73.57,0.07503759173422538,0.16691032398228695,0.9735985341698232,0.9461057428106918
69,73.81,0.07457610978217592,0.16659886231928162,0.9736058830492424,0.9462648946601577
70,73.51,0.0745049720848133,0.16815794146422183,0.9734818892045455,0.945964342538157
71,74.04,0.07391864434313637,0.16844118017740925,0.9734339488636363,0.945788656657685
72,74.24,0.07424219681697249,0.16877248220973545,0.9734294606218434,0.9456752035565512
73,76.90,0.07399262806504335,0.16891316843755316,0.973271237768308,0.9454968414660984
74,74.51,0.07373188761225588,0.16860648508023734,0.9734934797190656,0.9459712296973718
75,74.88,0.07324638253724965,0.1717101079646987,0.9731223366477273,0.9451724681416599
76,76.32,0.07309133872075181,0.17055248506743498,0.9730652225378787,0.945026817746294
77,75.82,0.07260593369231343,0.16925888787014315,0.9734697068339646,0.9457535039016326

Final Model Size (MB),12.48
